status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
390581294464059_648883171967202,"FOKUS MEMBANGUN NEGERI. Itulah yang kami bahas hari ini bersama pimpinan Majelis Permusyawaratan Rakyat. Tentu saja, setelah segala persoalan telah diselesaikan, perbedaan telah dicari jalan keluarnya dan jika berselisih telah bertemu dan bermusyawarah.  

Kita semua merindukan meresapnya kembali nilai-nilai keindonesiaan seperti musyawarah untuk mufakat, dialog dengan jujur, saling menghargai dan menghormati, serta berdiskusi tanpa kebencian.  

Seperti kata Zulkifli Hasan, Ketua MPR, “Kalau ada yang marah, begitu bertemu, marahnya akan hilang. Dan kita kembali fokus untuk membangun negeri ini agar lebih adil, sejahtera, dan merata.""",Timeline Photos,photo,https://www.facebook.com/Jokowi/photos/a.395824410606414.1073741848.390581294464059/648883171967202/?type=3,2017-01-24 08:03:04,20582,1100,866
390581294464059_648350122020507,"2015 lalu saya datang langsung ke lokasi kebakaran hutan. Masalah yang terjadi sejak 18 tahun yang lalu tersebut membuat sekolah-sekolah ditutup, warga dievakuasi, dan aktivitas luar ruangan dikurangi. Tidak hanya rakyat Indonesia yang terganggu, tapi juga negara tetangga seperti Malaysia dan Singapura. 

Namun alhamdulillah kita bisa belajar dari kesalahan masa lalu. Pada tahun 2016 kita berhasil menurunkan luas kebakaran hutan sampai 83.2 persen, dari sebelumnya 2.6 juta hektar, kini tak sampai 0.5 juta hektar.

Pemerintah melalui Badan Restorasi Gambut menggunakan teknologi bernama Sensory Data Transmission Service Assisted (Sesame). Berkoordinasi dengan Badan Pengkajian dan Penerapan Teknologi (BPPT) untuk memantau perkembangan gambut secara akurat dan seragam.

Ditambah kerjasama Menteri Lingkungan Hidup, Panglima TNI, Kapolri, BNPB, Pangdam, Kapolda, Danrem, Kapolres, Dandim sampai Danramil, Kapolsek dan pimpinan daerah setempat yang mau bergerak bersama mencegah kebakaran hutan.

Memang masih banyak yang perlu kita kerjakan ke depan. Saya berharap kita bisa terus mengurangi luas wilayah kebakaran hutan, sampai akhirnya tak ada lagi kebakaran di Indonesia.",Timeline Photos,photo,https://www.facebook.com/Jokowi/photos/a.395824410606414.1073741848.390581294464059/648350122020507/?type=3,2017-01-23 04:46:34,27872,1717,4252
390581294464059_647835165405336,"Beberapa bulan latihan meregang busur, membidik dan melepaskan anak panah, inilah hasilnya: skor 107 di Kejuaraan Panahan Bogor Terbuka 2017, menjelang siang tadi. 

Saya mengikuti kompetisi panahan di Pusat Pendidikan Zeni Kota Bogor, di kelas standar eksekutif jarak 20 meter, bersama 29 pemanah lainnya. Ada Menteri Pemuda dan Olahraga Imam Nahrawi, serta dua mantan atlet nasional, Rosiana Gelante dan Nurfitriyana. 

Skor saya terpaut jauh di bawah Rosiana yang merebut angka 332. Tapi saya senang, setidaknya tembakan pertama dari 36 kali melepas anak panah, menancap tepat di lingkaran kuning di tengah. 

Tapi memang begitulah sebuah kompetisi. Latihan dan bertanding harus dimulai sejak usia dini. Bukan seperti saya yang baru berlatih di usia 50-an. 

Panahan, sebagaimana pekerjaan apa pun, membutuhkan fokus dan konsentrasi. Dan yang terpenting adalah, dalam setiap kegiatan targetnya harus jelas. 

Dalam kegiatan panahan ini, target yang dibidik jelas: berupa lingkaran kuning di tengah-tengah.

Kepada 634 atlet yang mengikuti kejuaraan ini, saya ucapkan selamat.",Timeline Photos,photo,https://www.facebook.com/Jokowi/photos/a.395824410606414.1073741848.390581294464059/647835165405336/?type=3,2017-01-22 03:02:40,52867,2956,2663
390581294464059_646672765521576,"""Selamat pagi, Indonesia""..",Timeline Photos,photo,https://www.facebook.com/Jokowi/photos/a.395824410606414.1073741848.390581294464059/646672765521576/?type=3,2017-01-19 19:00:01,108822,7242,1992
390581294464059_646582588863927,"Beberapa saat lalu saya menerima Bapak B.J. Habibie, Presiden RI ke-3 dan penggerak industri penerbangan Indonesia. Beliau seorang tokoh yang menginspirasi dan selalu berikhtiar  mendorong Indonesia menguasai teknologi maju.

Di usia 80 tahun, Pak Habibie masih memikirkan bangsanya. Setelah tiga bulan berada di luar negeri, beliau datang ke Indonesia dan siang ini berkunjung ke istana. Wajahnya terlihat gembira dan segar bugar. 

Kami berbincang selama dua jam, bertukar pikiran tentang pengembangan teknologi yang bernilai tinggi.

Saya melepas Pak Habibie di tangga istana, sore ini. Semoga beliau tetap sehat dan memberikan sumbangsih pemikiran untuk bangsa Indonesia.

Foto: Agus Suparto",Timeline Photos,photo,https://www.facebook.com/Jokowi/photos/a.395824410606414.1073741848.390581294464059/646582588863927/?type=3,2017-01-19 07:12:17,123454,7505,9491
390581294464059_646151185573734,"Hari ini Marsekal Tjahjanto saya lantik sebagai Kepala Staf TNI Angkatan Udara menggantikan Marsekal TNI Agus Supriatna yang sudah memasuki masa pensiun. Semoga Angkatan Udara kita semakin baik ke depannya dengan manajemen yang transparan dan profesional.

Swa Bhuwana Paksa.

Foto: Biro Pers Setpres",Timeline Photos,photo,https://www.facebook.com/Jokowi/photos/a.395824410606414.1073741848.390581294464059/646151185573734/?type=3,2017-01-18 07:31:53,24736,647,553
390581294464059_644925315696321,"Pertemuan bilateral dengan Perdana Menteri Jepang Shinzo Abe di Istana Kepresidenan Bogor. Jepang salah satu mitra strategis terpenting bagi Indonesia di berbagai bidang. Investasi Jepang sangat signifikan. Dari Januari hingga September 2016 investasi Jepang telah mencapai angka USD 4,498 miliar dan angka ini meningkat hampir dua kali lipat dibanding tahun 2015. Tahun depan Indonesia dan Jepang akan merayakan 60 tahun hubungan diplomatik dan kita sepakat bahwa tema bagi perayaan tersebut adalah teknologi modern. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/644923902363129/?type=3,2017-01-15 10:42:09,27213,885,1222
390581294464059_644909269031259,"Kita harus bergerak cepat untuk menyejahterakan rakyat. Dengan bahu membahu kita bisa mengatasi dinamika zaman. Kita wujudkan pemerataan dan keadilan sosial bagi seluruh rakyat Indonesia. Dua tahun ini selain pembangunan infrastruktur fisik, kita juga melakukan pembangunan infrastruktur sosial melalui program Kartu Indonesia Pintar, Kartu Indonesia Sehat, dan pemberian makanan tambahan. Ini akan menjadi sebuah infrastruktur sosial yang bisa mengangkat masyarakat kita yang belum sejahtera untuk bisa naik ke level yang lebih baik. Selamat HUT ke-18 Partai Keadilan dan Persatuan Indonesia.

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/644909239031262/?type=3,2017-01-15 09:53:43,23289,1284,931
390581294464059_644399365748916,"Ayo belajar memanah, begitu anjuran Nabi Muhammad SAW. Ini latihan sebelum Kejuaraan Panahan Bogor Terbuka, 20-21 Januari 2017 di Pusdikzeni Kota Bogor. Memanah ternyata tidak mudah ya. Konsentrasi dan fokus itu kuncinya, kata pelatih Rizal Barnardi. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/644396112415908/?type=3,2017-01-14 08:18:26,27119,910,1794
390581294464059_643456182509901,"Gelar pasukan TNI harus sesuai dengan paradigma pembangunan yang bersifat lebih Indonesia sentris. Penataan gelar pasukan TNI untuk membangun postur pertahanan negara yang kuat. Kita rasakan saat ini penempatan gelar pasukan TNI di titik paling utara sebelah timur, di titik utara sebelah barat, di titik selatan bagian timur, di titik selatan bagian barat masih kurang. Di sana wilayah terluar dan terdepan dari NKRI yang sangat potensial untuk tumbuh menjadi pusat-pusat penggerak ekonomi nasional. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/643450595843793/?type=3,2017-01-12 09:02:34,13018,648,351
390581294464059_642942872561232,"Alhamdulillah kabar gembira bagi seluruh umat muslim Indonesia. Mulai tahun 2017 ini kuota kita menjadi 221.000 jamaah. Ini sudah termasuk tambahan 10.000 kuota yang kita upayakan tahun lalu ke pemerintah Arab Saudi. Dengan penambahan kuota ini kita harus meningkatkan kualitas pelayanan jamaah haji. Persiapan haji 2017 sudah dapat dilakukan sejak dini. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/642910619231124/?type=3,2017-01-11 09:40:55,30471,1720,3471
390581294464059_642480679274118,"Selamat HUT PDI-P ke 44. Gotong royong menyejahterakan rakyat. Demokrasi yang kita perjuangkan ditujukan bagi terwujudnya kesejahteraan bersama. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/642480649274121/?type=3,2017-01-10 08:25:53,17297,885,542
390581294464059_642112982644221,"‪Pembebasan lahan pembangunan jalan tol Batang-Semarang hampir seluruhnya telah tuntas. Semoga Lebaran 2017, jalan tol ini sudah dapat dilalui pemudik. Pekerjaan konstruksi bisa dikebut 2 atau 3 shift, agar saat Lebaran mengurangi kepadatan lalu lintas di Pantura.‬

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/642105455978307/?type=3,2017-01-09 10:35:50,18734,729,1030
390581294464059_642101105978742,"Tahun 2014 kita ke sini. Hari ini kita kembali lagi memenuhi janji memperbaiki Pasar Kajen Pekalongan. Program pembenahan pasar akan terus dilanjutkan. Pasar Kajen ini harus direhap, terutama lantai. Kita ingin kios di dalamnya bisa mempromosikan produk-produk lokal. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/642089945979858/?type=3,2017-01-09 10:05:07,17672,401,655
390581294464059_642086662646853,"Untuk memenangkan persaingan antar negara dalam 10 hingga 30 tahun mendatang, perlu mempersiapkan sumber daya manusia yang handal. Anak-anak kita harus sehat, cerdas, pandai, pintar, tidak ada kecuali dimanapun. Kita siapkan dari sekarang yang di dalam kandungan. Hari ini kita memberikan makanan tambahan di Kampung Nelayan, Desa Kidang Lor, Kecamatan Batang, Kabupaten Batang. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/642086489313537/?type=3,2017-01-09 09:28:45,22685,709,862
390581294464059_641728412682678,Tadi mampir ke Plaza Pekalongan sekaligus menyapa warga. Lumayan beli dua buah sarung. Salah satunya seharga Rp. 60 ribu. Kita juga sempat mencicipi makanan di restoran.,Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/641728366016016/?type=3,2017-01-08 12:26:04,44449,1876,1949
390581294464059_641727239349462,"Silaturrahmi dengan Habib Muhammad Luthfi bin Ali bin Yahya dan santri di Gedung “Kanzus Sholawat"", Pekalongan. Keanekaragaman suku, budaya, agama dan golongan di Tanah Air merupakan anugerah dari Allah SWT. Kita umat Islam di Indonesia harus menjaga keutuhan dan kerukunan dalam kemajemukan tersebut. Terima kasih sambutan yang hangat.  

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/641727116016141/?type=3,2017-01-08 12:22:12,35616,970,2403
390581294464059_640360372819482,"Memasuki tahun 2017 prioritas pembangunan infrastruktur pada konektivitas antardaerah. Tol laut dan jembatan udara kita lanjutkan yang mengintegrasikan dengan kawasan industri dan sentra logistik. Kita tidak cukup hanya membangun pelabuhan dan bandara. Tidak cukup hanya menyediakan angkutan barang di laut maupun di udara dengan kewajiban mengangkut barang-barang kebutuhan pokok dari dan ke daerah tertinggal, terpencil, terluar dan daerah perbatasan.

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/640359989486187/?type=3,2017-01-05 08:22:04,15276,1847,604
390581294464059_640330319489154,"Kesuksesan pembangunan sektor pertanian akan jadi pintu masuk mengatasi kemiskinan. Kuncinya terletak pada pembenahan pasokan air, produksi pertanian sesuai karakter lokal, seperti di Kabupaten Dompu NTB itu fokus saja di jagung. Yang menggembirakan angka impor terus menurun. Contohnya jagung, dulu impor 3,2 juta ton, tahun 2016 hanya 900 ribu ton. Selamat Rapat Kerja Nasional Pembangunan Pertanian. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/640323242823195/?type=3,2017-01-05 06:57:18,11996,737,489
390581294464059_639878589534327,"Sidang Kabinet Paripurna kita tekankan fokus kerja pemerintah pada pemerataan. Angka gini ratio sedikit membaik, tetapi apapun kalau kita lihat angkanya masih pada posisi yang tinggi. Harus ditekan lebih rendah lagi. Kebijakan redistribusi aset dan legalisasi tanah agar dilakukan lebih masif lagi. Program akses rakyat untuk mendapatkan modal, seperti kredit usaha rakyat harus menjangkau semakin banyak rakyat, semakin besar jumlahnya dan semakin mudah cara memperolehnya. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/639878299534356/?type=3,2017-01-04 06:00:27,17793,913,529
390581294464059_639874179534768,"Sidang kabinet paripurna kali ini jadi tambah spesial dengan hidangan makanan kaki lima. Ada nasi goreng, bakso, taoge goreng. Enak, murah meriah. Semua anggota Kabinet Kerja, jurnalis, serta staf Istana Kepresidenan, ikut menikmati makanan yang enak, murah dan meriah. Pedagang kaki lima ada yang dari sekitar Rumah Sakit Salak, tempat jajanan Sukasari, dan selebihnya biasa berjualan di pinggir jalan.

Foto: Biro Pers Setpres",Timeline Photos,photo,https://www.facebook.com/Jokowi/photos/a.395824410606414.1073741848.390581294464059/639874179534768/?type=3,2017-01-04 05:53:28,70104,6590,8430
390581294464059_638291603026359,"00.00 Tahun 2017 di rumah saja
SELAMAT TAHUN BARU

Foto: Istimewa",Timeline Photos,photo,https://www.facebook.com/Jokowi/photos/a.395824410606414.1073741848.390581294464059/638291603026359/?type=3,2016-12-31 13:09:35,287873,22042,24168
390581294464059_637732633082256,"Masyarakat hukum adat sudah mampu mengelola hutan adat secara lestari berdasarkan kearifan lokal yang ada, sejak dulu juga sudah tahu dan sudah bisa menjaga harmoni hidup manusia dengan alam. Hari ini ada 9 kelompok masyarakat hukum adat yang kita akui hutan adatnya. Luasnya 13.100 ha untuk kira2 5.700 KK. Proses pengakuan ini akan terus berlanjut, ini adalah awal. Masih banyak masyarakat hukum adat kita yang tersebar di seluruh Indonesia. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/637732553082264/?type=3,2016-12-30 08:01:10,22461,447,694
390581294464059_637730439749142,"Meninjau Pos Lintas Batas Negara Motamasin NTT. Bangunan yang baru ini memberikan rasa bangga masyarakat pada negaranya. PLBN Motamasin harus bisa menjadi pusat kegiatan ekonomi masyarakat dengan membangun pasar tradisional, untuk pergerakan ekonomi yang lebih baik

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/637729713082548/?type=3,2016-12-30 07:53:42,23255,499,755
390581294464059_637726749749511,"Peresmian Pos Lintas Batas Negara di Desa Silawan, Kecamatan Tasifeto Timur, Kabupaten Belu, Nusa Tenggara Timur (NTT) Rabu, 28 Desember 2016. Dua tahun yang lalu, kondisi bangunan pos sangat memalukan. Sekarang sudah bagus, tinggal pimpinan dan karyawan baik imigrasi, bea cukai, karantina, dan aparat lainnya betul-betul melayani rakyat dengan baik. Siapapun yang melintas di sini dilayani dengan baik, karena ini wajah kita, wajah Indonesia. Jangan ada pungutan liar dalam pelayanan publik di Indonesia.

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/637726196416233/?type=3,2016-12-30 07:43:04,20779,524,949
390581294464059_637307339791452,"Media dan media sosial harusnya kita arahkan ke arah yang positif, ke arah untuk kemajuan bangsa kita seperti menambah pengetahuan, memperluas wawasan, menyebarkan nilai-nilai positif, optimisme, kerja keras, integritas, kejujuran, toleransi dan perdamaian, solidaritas, serta nilai-nilai kebangsaan. Tapi akhir-akhir ini di media sosial dan media makin meresahkan dengan dominannya fitnah dan provokasi. Kita evaluasi dalam Rapat Terbatas tadi, agar adu domba dihentikan. Harus ada penegakan hukum yang tegas dan keras.",,status,,2016-12-29 10:54:09,33104,2704,5398
390581294464059_637297999792386,"Indonesia akan menjadi tuan rumah Asian Games XVIII Tahun 2018. Pembangunan rusun atlet di Kemayoran terus mengalami kemajuan. Saat ini sudah tahap pengecoran akhir atap rusun. Selain atlet, nantinya jurnalis dan ofisial juga menginap di sini. Wisma Atlet sudah dikerjakan sejak Maret 2016 dan diperkirakan akan dapat diselesaikan September 2017. Setelah event selesai, rusun tersebut akan dialihfungsikan sebagai hunian bagi penduduk Jakarta yang berasal dari kalangan masyarakat menengah ke bawah dan sebagai tempat relokasi bagi permukiman kumuh yang ada di Jakarta.

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/637296753125844/?type=3,2016-12-29 10:39:15,17813,478,849
390581294464059_637295829792603,"Bantuan kemanusiaan Indonesia untuk Rakhine kita berangkatkan melalui Terminal 3, Dermaga 302, Tanjung Priok, Jakarta Utara. Ada sepuluh kontainer yang berisikan mi instan, makanan bayi gandum dan sereal, serta sarung. Sumbangan tersebut berasal dari pemerintah, masyarakat dan juga pengusaha. Diplomasi Indonesia telah melakukan tugasnya. Kepedulian kita sudah kita tunjukkan tanpa kegaduhan dan kepedulian kita telah kita lakukan tanpa menggunakan 'megaphone diplomacy’. Semoga perdamaian segera tercipta.

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/637294433126076/?type=3,2016-12-29 10:31:46,23316,688,1965
390581294464059_636857646503088,"Sekarang NTT tidak perlu khawatir lagi mengenai kekurangan listrik. Kapal listrik berdaya 60 MW sudah ada dan bisa menyuplai listrik untuk 230.000 pelanggan rumah tangga. Di pelosok NTT ada sekitar 1.200 desa yang akan dialiri listrik pada akhir tahun 2018. Dengan terpenuhinya kebutuhan listrik di NTT, semoga investor tidak ragu lagi untuk menanamkan modalnya di NTT.

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/636852606503592/?type=3,2016-12-28 10:27:40,32445,1672,3174
390581294464059_636834113172108,"Penyerahan sertifikat tanah di NTT. Tadi diserahkan 1.144 sertifikat. 2017 targetnya 5 kali lipat jadi 5 juta, 2018 lagi 7 juta dan 2019 jadi 9 juta. Dari 110 juta yang harusnya pegang bidang, hanya 46 juta yang pegang bidang. Ini masih kurang dari 50%. Dengan sertifikat bisa diagunkan dan investasi ke bank silahkan. Uangnya harus dipakai untuk kegiatan yang produktif. Semoga masyarakat gembira. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/636834083172111/?type=3,2016-12-28 09:24:27,16032,437,779
390581294464059_636391856549667,"Ini rencana pembangunan waduk Kuwil di Kabupaten Minahasa Utara, Sulawesi Utara, luasnya 308 hektar, kapasitasnya 23 juta meter kubik. Fungsinya untuk penampung air baku, pembangkit listrik, penunjang sektor pariwisata dan juga untuk mengatasi banjir.  Total biaya pembangunan sekitar Rp. 1,42 triliun, Insya Allah akan selesai kira-kira 2019. Sejak 2015 sudah 21 bendungan yang dibangun oleh pemerintah.

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/636430143212505/?type=3,2016-12-27 07:11:53,17578,593,877
390581294464059_634767413378778,"Di acara Haul Gus Dur ke-7 di Ciganjur, tadinya mau pakai peci Gus Dur pemberian Ibu Sinta Nuriyah Abdurrahman Wahid tahun 2013 di Wahid Institute. Ternyata pecinya ketinggalan di Solo, jadi gak pakai. Tahun depan saja kalau ke sini lagi dipakai. Akhir-akhir ini kita saksikan ada kelompok yang memaksakan kehendak, mengabaikan kemajemukan. Kalau masih ada Gus Dur pasti kita diledek ""kayak anak TK"" saja. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/634766103378909/?type=3,2016-12-23 11:11:40,27372,1506,1888
390581294464059_634760510046135,"Indonesia ialah negara dengan penduduk muslim terbesar di dunia. Maka, wajar bila pemerintah berharap bila Indonesia dapat menjadi pusat keuangan syariah internasional. Sampai 30 November 2016, penerbitan SBSN kita di pasar internasional telah mencapai USD 10,15 milyar dengan outstanding sebesar USD 9,5 miliar. Terlihat potensi pasarnya sangat besar dengan penduduk muslimnya. Ini akan menjadi trigger kepada pertumbuhan ekonomi di negara kita. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/634756646713188/?type=3,2016-12-23 10:59:10,14437,626,612
390581294464059_634753430046843,Tolong diklarifikasi isu jutaan tenaga kerja Tiongkok. Isu itu tidak betul karena yang benar kita menargetkan 10 juta turis Tiongkok berwisata ke Indonesia. Masalah tenaga kerja ilegal ya itu tugasnya imigrasi dan Kemenaker untuk menindak. Kita ini berlomba merebut wisatawan asing asal Tiongkok. Amerika bisa merebut 150 juta turis Tiongkok. Kedua adalah Uni Eropa. Kita harus bisa menjadi destinasi turis dari berbagai negara.,,status,,2016-12-23 10:45:51,29327,2615,5377
390581294464059_634289736759879,"Jelang Natal dan Tahun Baru, Pemerintah beri perhatian khusus pada ancaman terorisme selain  lancarnya pasokan bahan pangan, bahan bakar minyak, dan juga transportasi pendukung. Kita minta Densus 88 dan jajaran Polri agar memberi perhatian pada gangguan keamanan dan ancaman terorisme ini. Panglima TNI beserta seluruh jajarannya mem-backup penuh Polri. Berantas siapa saja yang ganggu warga beribadah. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/634287610093425/?type=3,2016-12-22 07:01:03,19669,980,1063
390581294464059_634282900093896,"Menindaklanjuti hasil kunjungan kenegaraan ke India dan Iran kita bahas di Rapat Terbatas hari ini. Kita segera realisasikan kerjasama dengan negara2 yg berminat berinvestasi di Indonesia, dari Eropa, Australia, Amerika dan Asia.

Foto: Biro Pers Setpres",Timeline Photos,photo,https://www.facebook.com/Jokowi/photos/a.395824410606414.1073741848.390581294464059/634282900093896/?type=3,2016-12-22 06:44:01,8861,313,192
390581294464059_633953276793525,"Pos Lintas Batas Negara (PLBN) di Entikong ini akhirnya menjadi teras rumah yang membanggakan. Sekarang kondisinya sudah jauh lebih baik. Sudah puluhan tahun bangunan ini tidak pernah mengalami perbaikan. PLBN menunjukkan martabat dan harga diri bangsa kita. Kita akan benahi semua pos di perbatasan antar negara.

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/633953250126861/?type=3,2016-12-21 10:06:08,14039,773,899
390581294464059_633519923503527,"Memperingati Hari Kesetiakawanan Sosial Nasional adalah memperingati nilai-nilai asli bangsa Indonesia. Mari kita tunjukkan dalam bukti nyata dalam arti benar-benar bertindak saling membantu, bukan hanya pada saat terjadi bencana. Tiap keluarga, harus terus menanamkan dan memupuk nilai-nilai kesetiakawanan sosial, nilai-nilai Pancasila, nilai-nilai kebhinnekatunggalikaan kita. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/633518103503709/?type=3,2016-12-20 10:22:20,21079,966,933
390581294464059_633099600212226,"Peringatan Maulid Nabi Muhammad SAW 1438H di Istana Negara. Mari meneladani Rasulullah menjadikan Islam yang damai dan rahmat bagi semesta alam, yang mengatur dalam hal akidah dan ibadah, dalam hal ekonomi, dalam hal kekuatan sosial dan dalam hal kekuatan politik. Pada bagian ini Nabi membentuk kontrak politik dengan semua unsur dan komponen masyarakat melalui Piagam Madinah, yang merupakan piagam negara tertulis pertama di dunia, jauh sebelum munculnya deklarasi Hak-Hak Asasi Manusia yang dilahirkan PBB pada 1948. Sangat jelas sekali, dalam Piagam Madinah, Islam dan umatnya menghargai kemajemukan suku, golongan dan agama. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/633081730214013/?type=3,2016-12-19 11:36:32,16104,536,652
390581294464059_633059550216231,"Menjamu tim nasional Indonesia untuk makan siang bersama di Istana Merdeka. Penghargaan dan apresiasi kepada seluruh pemain, pelatih, PSSI dan Timnas Garuda. Meski gagal menjadi juara AFF 2016 tapi semangat juang dan kerja keras mati-matian membuat kita bangga. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/633056593549860/?type=3,2016-12-19 09:49:18,47238,1314,2739
390581294464059_633006360221550,"Melayat ke rumah duka Wakil Kepala Staf Angkatan Laut Laksdya Arie Henrycus Sembiring yang menghembuskan nafas terakhir, Minggu pukul 23.00 WIB di RSCM. Semoga arwahnya diterima Allah SWT dan keluarga tabah. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/633002270221959/?type=3,2016-12-19 07:28:10,15042,491,295
390581294464059_632996100222576,"Setiap lembar Rupiah adalah bukti kemandirian ekonomi Indonesia di tengah ekonomi dunia. Dalam setiap lembar Rupiah kita tampilkan gambar pahlawan nasional, tari nusantara dan pemandangan alam Indonesia sebagai wujud kecintaan budaya dan karakteristik bangsa Indonesia. Selamat bertransaksi dengan pecahan baru rupiah.  

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/632993406889512/?type=3,2016-12-19 06:58:07,18868,690,1429
390581294464059_632007260321460,"Malam ini Tim Nasional akan berlaga di Final AFF 2016. Kita semua berharap Indonesia menjadi pemenang, menjadi juara. Kita siapkan bonus Rp. 12 miliar untuk seluruh pemain. Keinginan kita menang. Keinginan rakyat juga ingin menang. Skor berapapun itu tidak apa-apa, yang paling penting menang. Untuk pemain yang sedang berlaga, semangat terus, jaga konsentrasi, jangan lengah. Indonesia bisa juara.

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/632006726988180/?type=3,2016-12-17 01:42:10,45298,3424,3327
390581294464059_631263040395882,"Dari Iran langsung ke Aceh untuk mempercepat bantuan untuk rumah warga yang rusak akibat gempa. Rumah yang rusak berat sudah diverifikasi, nanti diikuti dengan yang rusak sedang dan ringan. Bantuan berupa logistik dan bahan pangan harus segera tersalurkan. 

Foto: Biro Pers Setpres",Photos from Presiden Joko Widodo's post,photo,https://www.facebook.com/Jokowi/photos/a.404578553064333.1073741850.390581294464059/631262547062598/?type=3,2016-12-15 09:26:21,29958,1452,1502
